"Bug ID","Issue Type","Summary","Product","Component","Assignee","Reporter","Version","Status","Resolution","Opened","Severity","Changed","Number of Comments"
254110,"DEFECT","NullPointerException at org.netbeans.modules.cnd.modelimpl.content.file.FileComponent.<init>","cnd","Code Model","issues","vkvashin",8.1,"RESOLVED","WONTFIX","2015-08-03 15:45:58","normal","2015-09-25 15:57:48",3
253358,"DEFECT","[81cat] Lengthy operation: Finding prefix if necessary","java","Editor","dbalek","cezariusz",8.1,"VERIFIED","FIXED","2015-07-08 12:37:51","normal","2015-07-27 08:43:51",7
255140,"DEFECT","Fix for ""Hamcrest binaries missing"" (Junit) not persistent","java","JUnit","theofanis","mclaborn",8.1,"RESOLVED","INVALID","2015-09-09 14:23:50","normal","2015-09-10 19:27:01",5
262075,"DEFECT","Hyperlinks on Exception Trace missing from IDE output","ide","UI","issues","bht",8.1,"NEW"," ---","2016-05-17 09:52:30","normal","2016-05-17 09:52:30",1
267886,"DEFECT","KDE Wallet window keeps popping up every time I start Netbeans","platform","Keyring","lfischmeistr","paolosca",8.2,"NEW"," ---","2016-09-05 15:26:22","normal","2016-09-05 15:26:22",1
252606,"DEFECT","Tomcat Start in Profile Mode can not works","profiler","Attach","issues","gooddreams","8.0.2","RESOLVED","INCOMPLETE","2015-05-27 07:03:31","normal","2015-07-02 08:59:30",3
271230,"DEFECT","PHPcs can't load standard","php","Debugger","issues","joeysantiago_",8.2,"NEW"," ---","2017-08-04 07:27:07","normal","2017-08-04 07:27:07",1
251854,"DEFECT","org.xml.sax.SAXParseException; systemId: file:/home/vkvashin/src/netbeans/cnd_newcndmodel_34/cnd.api.project/nbproject/project.xml; lineNumber: 127; columnNumber: 2; The content of elements must consi","apisupport","Project","mkozeny","vkvashin",8.1,"NEW"," ---","2015-04-15 13:01:35","normal","2015-04-20 14:27:21",2
257732,"DEFECT","java.io.FileNotFoundException: /tmp/dlight_BETHAmichel.graciano/fe6372c7/01315323068/pty (Arquivo ou diret","cnd","execution","ilia","hmichel",8.1,"RESOLVED","WONTFIX","2016-01-28 09:51:58","normal","2016-02-18 12:14:44",3
270478,"DEFECT","NGTest unit tests do not compile/run correctly when building a NetBeans Module","projects","Ant Project","tstupka","cwhjones",8.2,"NEW"," ---","2017-04-24 15:34:39","normal","2017-04-24 15:34:39",1
251102,"DEFECT","NullPointerException at org.netbeans.modules.j2ee.ejbcore.ejb.wizard.jpa.dao.EjbFacadeWizardIterator.generate","javaee","EJB","phejl","pkevin",8.0,"RESOLVED","WONTFIX","2015-03-11 13:35:32","normal","2016-07-07 08:55:42",5
254446,"DEFECT","Infinite loop background scanning project PHP","platform","Filesystems","jhavlin","exceptions_reporter",8.0,"RESOLVED","WONTFIX","2015-08-17 16:52:21","normal","2015-08-18 10:38:32",5
256228,"DEFECT","NullPointerException at com.jaspersoft.ireport.designer.JrxmlEditorSupport$3.run","third-party"," -- Other --","gt78","pkevin",8.1,"NEW"," ---","2015-10-28 12:49:09","normal","2015-11-02 11:24:28",2
268974,"DEFECT","NoSuchMethodException: org.netbeans.modules.debugger.jpda.EditorContextBridge$CompoundContextProvider.interpretOrCompileCode(java.lang.String, java.lang.String, int, com.sun.source.util.TreePathScanne","debugger","Java","mentlicher","exceptions_reporter",8.2,"VERIFIED","FIXED","2016-11-14 13:28:47","normal","2017-01-10 06:00:38",8
253694,"DEFECT","Bad accessibility in ""Introduce Function"" window","cnd"," -- Other --","alexvsimon","soldatov",8.1,"RESOLVED","FIXED","2015-07-23 15:42:46","normal","2015-07-29 15:14:32",3
255476,"DEFECT","Warning on a temporal field","javaee","Persistence","sj-nb","clogs",8.1,"NEW"," ---","2015-09-22 08:50:31","normal","2015-09-22 13:40:06",1
252942,"DEFECT","IllegalArgumentException: No parser for mime type: text/x-java","java","Project","tzezula","deepalidt",7.4,"RESOLVED","DUPLICATE","2015-06-12 06:01:25","normal","2015-07-15 13:39:45",3
258820,"ENHANCEMENT","Please add Coloring support for SQL inside strings.","php","Editor","tmysik","ChrisLE",8.1,"RESOLVED","DUPLICATE","2016-04-14 08:12:52","normal","2016-11-13 17:42:33",3
271566,"DEFECT","When I press the ""new project"" icon nothing happens.","ide","Code","issues","Abdu3ds",8.2,"NEW"," ---","2017-10-02 07:04:19","normal","2017-10-02 07:04:25",2
252190,"DEFECT","NullPointerException at com.sun.tools.javac.comp.Attr$TypeAnnotationsValidator.visitNewClass","java","Compiler","dbalek","KevinAnderson",8.0,"RESOLVED","WONTFIX","2015-05-01 07:05:59","normal","2016-07-07 07:17:23",3
270814,"ENHANCEMENT","Doc about Javascript/PHP icons meaning","javascript","Editor","ppisl","riksoft",8.2,"NEW"," ---","2017-06-06 11:13:49","normal","2017-06-06 11:13:49",1
251438,"DEFECT","Order of hints should be consistent","editor","Hints & Annotations","mkristofic","cezariusz","8.0.2","NEW"," ---","2015-03-26 14:13:55","normal","2015-03-26 14:13:55",1
270062,"DEFECT","Changing project group doesn't close/open files","ide","Code","issues","bedford",8.2,"NEW"," ---","2017-03-13 13:34:47","normal","2017-03-13 13:34:52",2
250686,"DEFECT","IllegalArgumentException: Not all requested modules can be enabled: [Netigso: /Applications/NetBeans/NetBeans 8.0.app/Contents/Resources/NetBeans/nbms/modules/org-netbeans-html-ko_ws_tyrus.jar]","platform","Html4j","jtulach","timmaher",8.0,"RESOLVED","FIXED","2015-02-25 11:13:12","normal","2015-04-08 08:39:51",5
254782,"DEFECT","StackOverflowError at java.io.UnixFileSystem.list","cnd","Remote VCS","alexvsimon","wshackleAtGmail",8.1,"RESOLVED","FIXED","2015-08-27 13:18:06","normal","2015-09-01 01:25:08",4
256564,"DEFECT","Collected data not reset after closing profiling session","profiler","Base","jis","jis",8.1,"RESOLVED","FIXED","2015-11-12 17:19:30","normal","2015-11-14 03:01:23",3
269310,"DEFECT","java.io.SyncFailedException: C:\opencv\build\java\x86\opencv-2413.jar","platform","Filesystems","jhavlin","exceptions_reporter",8.1,"NEW"," ---","2016-12-12 14:49:03","normal","2016-12-12 14:49:05",2
249934,"DEFECT","NullPointerException at org.netbeans.core.windows.view.EditorView$EditorAreaComponent.getConstraintForLocation","platform","Window System","saubrecht","menelaus35",8.0,"NEW"," ---","2015-01-21 17:34:08","normal","2016-01-01 06:32:03",3
254030,"ENHANCEMENT","Search in Shortcuts does not take alternative shortcuts into account","editor","Key bindings","sdedic","stwr",8.1,"RESOLVED","WORKSFORME","2015-07-31 11:14:52","normal","2015-08-06 04:45:24",3
255812,"DEFECT","java.lang.OutOfMemoryError: GC overhead limit exceeded","ide","Performance","thurka","ytn01",8.1,"RESOLVED","WONTFIX","2015-10-08 18:49:18","normal","2015-10-09 12:40:14",3
262794,"DEFECT","Freeway sample cannot be compiled for 64 bit architecture","cnd","Project","alexvsimon","alexvsimon",8.2,"RESOLVED","FIXED","2016-07-13 10:17:55","normal","2016-07-14 01:52:27",3
268558,"DEFECT","NoClassDefFoundError: org/netbeans/lib/nbjavac/services/NBMessager","java","Source","dbalek","exceptions_reporter","Dev","NEW"," ---","2016-10-17 12:19:54","normal","2018-03-05 09:44:28",2
253278,"DEFECT","IllegalArgumentException: Valid file must be given, got D:\db_final\WsdlValidator@ca14991c:3690c675[invalid]","web","HTML Project","tmysik","jan.kurnatowski",8.1,"RESOLVED","FIXED","2015-07-01 13:01:27","normal","2015-07-03 01:19:27",4
255060,"ENHANCEMENT","Can't customize the color of a carriage return symbol","editor","Painting & Printing","mmetelka","ChrisLE",8.1,"NEW"," ---","2015-09-07 14:18:00","normal","2016-03-16 16:45:00",2
259156,"DEFECT","NoClassDefFoundError: org/netbeans/updater/XMLUtil","platform","Autoupdate","lfischmeistr","exceptions_reporter",8.1,"NEW"," ---","2016-05-06 21:18:31","normal","2016-05-06 21:18:33",2
271902,"DEFECT","Editor Navigation Window fails to appear","editor","Navigation","mkristofic","vertgalant",8.2,"STARTED"," ---","2017-12-10 21:56:50","normal","2017-12-13 02:01:20",3
252526,"DEFECT","Remove Xerces dependency","javaee","JSP Parser","issues","sdedic",8.1,"NEW"," ---","2015-05-21 10:14:37","normal","2015-05-21 10:14:54",1
271150,"ENHANCEMENT","One should be able to add syntax highlight to custom characters","ide","Code","issues","vk011",8.2,"NEW"," ---","2017-07-24 08:22:59","normal","2017-07-24 08:22:59",1
251774,"DEFECT","Missing shortcuts in Source menu","editor","Actions/Menu/Toolbar","mmetelka","cezariusz",8.1,"NEW"," ---","2015-04-12 07:54:43","normal","2015-04-13 08:41:23",6
270398,"DEFECT","FoD wizard doesn't react to panel change of Java WebView project","ide","Features On Demand","jtulach","jtulach","Dev","RESOLVED","FIXED","2017-04-14 08:22:48","normal","2017-04-15 02:50:14",3
256900,"DEFECT","IndexOutOfBoundsException: Index: 1, Size: 0","java","Hints","sdedic","MackSix",8.2,"RESOLVED","FIXED","2015-12-01 15:08:49","normal","2016-05-25 01:50:38",5
250270,"DEFECT","C++11: Cannot recognize type aliases declared inside functions","cnd","Code Model","petrk","petrk","8.0.2","RESOLVED","FIXED","2015-02-06 13:08:53","normal","2015-02-08 04:09:22",3
254366,"DEFECT","JPDA watch expression evaluator blocks further processing when a watch is deleted","debugger","Code","mentlicher","stwr",8.0,"VERIFIED","DUPLICATE","2015-08-14 09:35:23","normal","2015-08-14 12:57:32",4
256148,"DEFECT","AssertionError at org.netbeans.modules.cnd.modelimpl.parser.clank.ClankTokenStreamProducer$FileImplPreprocessorCallback.getCurFile","cnd","Code Model","vv159170","exceptions_reporter",8.1,"VERIFIED","FIXED","2015-10-24 09:36:45","normal","2016-03-16 08:12:36",9
267473,"ENHANCEMENT","Add favorite connections for attach debugger","debugger","Java","mentlicher","Saljack",8.2,"NEW"," ---","2016-08-08 08:03:23","normal","2016-08-08 08:03:23",1
268894,"DEFECT","OutOfMemory error occured","javascript","Editor","ppisl","obrejla",8.2,"NEW"," ---","2016-11-08 13:10:45","normal","2016-11-21 09:38:16",5
253614,"DEFECT","java.util.zip.ZipException: error in opening zip file","platform","Module System","thurka","marckoby",8.1,"RESOLVED","INCOMPLETE","2015-07-21 11:58:55","normal","2015-09-09 17:06:42",3
262378,"DEFECT","StringIndexOutOfBoundsException: String index out of range: 4","javascript","Editor","ppisl","exceptions_reporter",8.1,"RESOLVED","FIXED","2016-06-09 11:59:30","normal","2016-08-05 09:40:46",3
258740,"DEFECT","Was having terrible delay with background scanning, reinstalled NetBeans to no avail, but removing ""///////"" from code in projects seems to have made background scanning go back to a reasonable duration.","editor","Parsing & Indexing","tzezula","akarperien",8.1,"RESOLVED","INCOMPLETE","2016-04-09 07:20:45","normal","2016-05-03 09:00:47",3
271486,"DEFECT","IllegalStateException: Node has been removed.","projects","Generic Infrastructure","tstupka","tbrunhoff","Dev","NEW"," ---","2017-09-15 17:11:47","normal","2017-09-15 17:11:50",2
252110,"DEFECT","NullPointerException at org.netbeans.modules.form.layoutdesign.LayoutDesigner.updateContainerAfterResized","guibuilder","Code","issues","exceptions_reporter",8.0,"NEW"," ---","2015-04-27 11:12:29","normal","2015-04-27 11:12:31",2
257988,"DEFECT","Go to symbol misleads user by showing ""No symbols found"" for long period","utilities","Jump To","tzezula","vkvashin",8.1,"VERIFIED","FIXED","2016-02-15 10:58:46","normal","2016-04-20 17:05:18",12
270734,"DEFECT","NullPointerException at javax.help.plaf.basic.BasicContentViewerUI.linkActivated","ide","Code","issues","ilia",8.1,"NEW"," ---","2017-05-25 11:07:51","normal","2017-05-25 11:07:55",2
251358,"DEFECT","Keymap for ""Show Method Parameters""","editor","Key bindings","sdedic","cezariusz","8.0.2","RESOLVED","FIXED","2015-03-22 12:52:57","normal","2015-10-01 05:02:07",6
257236,"DEFECT","ClassCastException: sun.awt.image.BufImgSurfaceData cannot be cast to sun.java2d.xr.XRSurfaceData","editor","Painting & Printing","mmetelka","thruminds",8.1,"NEW"," ---","2015-12-21 08:29:20","normal","2015-12-21 08:29:22",2
250606,"DEFECT","Auto-completion should keep proposing all options if an import for 1 of them is available","java","Editor","dbalek","terje7601",8.1,"RESOLVED","WORKSFORME","2015-02-22 07:47:47","normal","2015-02-23 11:12:09",2
254702,"DEFECT","javax.swing.text.BadLocationException: Modification not allowed","cnd","Navigation","danilasergeyev","alexvsimon",8.1,"RESOLVED","FIXED","2015-08-25 11:41:55","normal","2015-09-04 01:25:08",5
269230,"DEFECT","Memory leak in Text Editor when perform open, search&replace and closed editor for multiple times","editor","Search","mkristofic","theng",8.2,"NEW"," ---","2016-12-05 01:14:53","normal","2016-12-05 01:35:35",5
249854,"DEFECT","Go to declaration fails for properties of exported class","javascript","Node.js","ppisl","vriha",8.1,"RESOLVED","FIXED","2015-01-16 10:11:56","normal","2015-06-05 02:38:39",4
253950,"DEFECT","odd caching in SimpleFileOwnerQueryImplementation","projects","Generic Infrastructure","thurka","tstupka",8.0,"RESOLVED","FIXED","2015-07-29 14:36:57","normal","2015-07-31 01:51:19",3
268478,"DEFECT","NullPointerException at org.netbeans.modules.javascript2.model.ModelVisitor.setParent","javascript","Editor","ppisl","exceptions_reporter",8.2,"NEW"," ---","2016-10-12 10:25:45","normal","2017-05-30 19:55:53",4
253198,"DEFECT","Cannot run program ""/tmp/dlight_ubuntu/.../.../pty""; error = 2. No such file or directory - armv7l - Ubuntu 14.04 LTS","cnd","Terminalemulator","vkvashin","user54321",8.1,"RESOLVED","FIXED","2015-06-26 06:07:59","normal","2016-01-15 19:45:41",17
254980,"DEFECT","NullPointerException at org.netbeans.modules.maven.junit.ui.MavenJUnitTestMethodNode.getTestcaseFileObject","projects","Maven","theofanis","jkovalsky",8.1,"RESOLVED","INCOMPLETE","2015-09-03 16:48:48","normal","2015-09-10 09:20:40",5
259076,"ENHANCEMENT","Make the Go to File... dialog easier to find /// Was: Improve the open dialog","ide","UI","issues","pekarna",8.1,"NEW"," ---","2016-04-30 23:52:15","normal","2016-07-27 20:42:30",5
252446,"DEFECT","Select in Projects does not work for more files with the same name in one folder","web","HTML Project","tmysik","vriha",8.1,"RESOLVED","FIXED","2015-05-17 20:08:18","normal","2015-05-19 02:41:24",5
251694,"DEFECT","Only selected part of IDE snapshot should be saved","profiler","Base","jis","jskrivanek",8.1,"VERIFIED","FIXED","2015-04-07 09:39:24","normal","2015-05-04 10:03:47",2
257572,"DEFECT","Editor AccessibilityHelp broken","editor"," -- Other --","mkristofic","SirIntellegence",8.1,"NEW"," ---","2016-01-14 18:40:42","normal","2016-09-14 12:25:39",5
270318,"ENHANCEMENT","New hint for declaring strict types","php","Editor","junichi11","junichi11","Dev","RESOLVED","FIXED","2017-04-07 01:13:26","normal","2017-04-10 02:54:14",3
250942,"DEFECT","Inspection ""Typecast too strong"" doesn't recognize necessity of cast for ambiguous method arguments","java","Hints","sdedic","kalle1","8.0.2","RESOLVED","FIXED","2015-03-05 18:24:26","normal","2015-06-02 14:24:01",3
256820,"DEFECT","cannot register latest GF dev version in the IDE","serverplugins","GlassFish","phejl","jungi",8.2,"RESOLVED","DUPLICATE","2015-11-26 15:49:38","normal","2016-01-11 15:39:00",2
254286,"ENHANCEMENT","Validation of layer.xml files for position conflicts","apisupport","Project","mkozeny","tdanard","8.0.2","NEW"," ---","2015-08-11 19:00:00","normal","2015-08-17 06:54:15",2
256068,"DEFECT","inaccuracy tests: use boost 1.59.0 in order check IDE parser","cnd","Code Model","petrk","alexvsimon",8.1,"VERIFIED","FIXED","2015-10-21 09:06:25","normal","2016-03-16 08:12:36",6
253534,"DEFECT","For Output window, use ""<Tool>(<Project>)"" title everywhere","php","Code","tmysik","tmysik",8.1,"RESOLVED","FIXED","2015-07-17 07:51:58","normal","2015-07-31 01:52:17",3
255316,"DEFECT","When make the error and input sass --watch style.scss:style.css --style compressed in compiler options, ruby become to work in recursion","ruby","Code","issues","rtwent","8.0.2","NEW"," ---","2015-09-16 08:51:42","normal","2015-09-17 12:59:11",2
262298,"ENHANCEMENT","Open new Terminal tab (Ctrl+Alt+Shift+T) in the same directory as the active one","cnd","Terminalemulator","ilia","ilia",8.2,"NEW"," ---","2016-06-01 16:30:05","normal","2016-06-01 16:30:05",1
268062,"DEFECT","NPE when attributing lambda","java","Compiler","dbalek","sdedic","Dev","NEW"," ---","2016-09-16 14:07:22","normal","2016-09-16 14:07:22",1
252782,"DEFECT","Grunt and gulp changes not detected > no upload to remote host","platform","Filesystems","jhavlin","Mikk3lRo",8.1,"VERIFIED","FIXED","2015-06-03 18:38:58","normal","2015-08-17 11:35:31",12
258660,"DEFECT","Wildfly standalone.bat will not start from Netbeans.","serverplugins","WildFly","ehsavoie","JK1",8.1,"NEW"," ---","2016-04-05 13:32:42","normal","2016-06-09 10:31:56",6
271406,"DEFECT","NullPointerException at javax.swing.BufferStrategyPaintManager.flushAccumulatedRegion","platform","Explorer","JPESKA","italba",8.2,"NEW"," ---","2017-08-30 13:37:22","normal","2017-08-30 13:37:24",2
252030,"DEFECT","[81cat] ClassNotFoundException trying to profile one of the test project files","profiler","Ide","issues"," -Silver-",8.1,"VERIFIED","INVALID","2015-04-23 15:50:50","normal","2015-04-24 08:04:33",3
257908,"DEFECT","C pointer arithmetic doesn't work if there are no global ""+"" operators in a project","cnd","Code Completion","petrk","petrk",8.2,"VERIFIED","FIXED","2016-02-09 12:33:53","normal","2016-04-20 09:34:27",5
270654,"DEFECT","Build fails because of Resources generated with JAXB Binding (unmappable character for encoding UTF-8)","xml","JAXB","sdedic","HarleyDavidson","8.0.2","NEW"," ---","2017-05-16 08:57:38","normal","2017-05-16 08:57:38",1
251278,"DEFECT","CC offers tags instead css classes","javascript","Jade","ppisl","ppisl",8.1,"RESOLVED","FIXED","2015-03-19 09:03:08","normal","2015-03-20 03:26:06",3
